algorithm,cost_function,level,name,scenario,value
HAPPO,building_ev_events_departure_within_tolerance_count,building,Building_14,E2,70.0
HAPPO,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_14,E2,0.18802750323907283
HAPPO,building_ev_performance_departure_success_ratio,building,Building_14,E2,0.6199664429530202
HAPPO,building_ev_performance_departure_within_tolerance_ratio,building,Building_14,E2,0.0587248322147651
HAPPO,building_ev_total_charge_kwh,building,Building_14,E2,17428.98997742124
HAPPO,building_ev_total_v2g_export_kwh,building,Building_14,E2,4541.408154556761
HAPPO,building_solar_self_consumption_daily_average_export_kwh,building,Building_14,E2,11804.620945269973
HAPPO,building_solar_self_consumption_daily_average_generation_kwh,building,Building_14,E2,11843.52642859476
HAPPO,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_14,E2,0.003284957698988514
HAPPO,building_solar_self_consumption_total_export_kwh,building,Building_14,E2,4308194.785817487
HAPPO,building_solar_self_consumption_total_generation_kwh,building,Building_14,E2,4322393.666169229
HAPPO,building_battery_health_capacity_fade_ratio,building,Building_15,E2,0.000935170436472049
HAPPO,building_battery_health_equivalent_full_cycles_count,building,Building_15,E2,261.2547894240341
HAPPO,building_battery_total_charge_kwh,building,Building_15,E2,139699.77392845112
HAPPO,building_battery_total_discharge_kwh,building,Building_15,E2,121555.01549558298
HAPPO,building_battery_total_throughput_kwh,building,Building_15,E2,261254.7894240341
HAPPO,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_ratio,building,Building_15,E2,nan
HAPPO,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_ratio,building,Building_15,E2,nan
HAPPO,building_comfort_resilience_discomfort_overall_ratio,building,Building_15,E2,nan
HAPPO,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_15,E2,nan
HAPPO,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_15,E2,0.0
HAPPO,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_15,E2,nan
HAPPO,building_cost_daily_average_baseline_eur,building,Building_15,E2,64.54534789699673
HAPPO,building_cost_daily_average_control_eur,building,Building_15,E2,-36.04967592570494
HAPPO,building_cost_daily_average_delta_eur,building,Building_15,E2,-100.59502382270168
HAPPO,building_cost_ratio_to_baseline_total_ratio,building,Building_15,E2,-0.5585170287289182
HAPPO,building_cost_total_baseline_eur,building,Building_15,E2,23556.362592908095
HAPPO,building_cost_total_control_eur,building,Building_15,E2,-13156.629643052063
HAPPO,building_cost_total_delta_eur,building,Building_15,E2,-36712.99223596016
HAPPO,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_15,E2,0.3009395085732572
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_15,E2,1026.6522216796875
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_15,E2,1033.523193359375
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_15,E2,1029.6522216796875
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_15,E2,51.066978454589844
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_15,E2,55.036251068115234
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_15,E2,50.63624954223633
HAPPO,building_electrical_service_phase_violations_energy_total_kwh,building,Building_15,E2,0.0
HAPPO,building_electrical_service_phase_violations_event_count,building,Building_15,E2,0.0
HAPPO,building_emissions_daily_average_baseline_kgco2,building,Building_15,E2,179.0138072511686
HAPPO,building_emissions_daily_average_control_kgco2,building,Building_15,E2,229.77124113552014
HAPPO,building_emissions_daily_average_delta_kgco2,building,Building_15,E2,50.75743388435154
HAPPO,building_emissions_ratio_to_baseline_total_ratio,building,Building_15,E2,1.2835392122191749
HAPPO,building_emissions_total_baseline_kgco2,building,Building_15,E2,65332.58073804107
HAPPO,building_emissions_total_control_kgco2,building,Building_15,E2,83856.92921275087
HAPPO,building_emissions_total_delta_kgco2,building,Building_15,E2,18524.348474709797
HAPPO,building_energy_grid_daily_average_export_baseline_kwh,building,Building_15,E2,6531.157473143112
HAPPO,building_energy_grid_daily_average_export_control_kwh,building,Building_15,E2,6536.588070410302
HAPPO,building_energy_grid_daily_average_export_delta_kwh,building,Building_15,E2,5.430597267190076
HAPPO,building_energy_grid_daily_average_import_baseline_kwh,building,Building_15,E2,233.2159312966191
HAPPO,building_energy_grid_daily_average_import_control_kwh,building,Building_15,E2,300.86631388447137
HAPPO,building_energy_grid_daily_average_import_delta_kwh,building,Building_15,E2,67.65038258785226
HAPPO,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_15,E2,-6297.941541846492
HAPPO,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_15,E2,-6235.721756525831
HAPPO,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_15,E2,62.21978532066219
HAPPO,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_15,E2,1.0008314907869733
HAPPO,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_15,E2,1.2900761633724334
HAPPO,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_15,E2,0.9901206156158732
HAPPO,building_energy_grid_total_export_baseline_kwh,building,Building_15,E2,2383600.3461358547
HAPPO,building_energy_grid_total_export_control_kwh,building,Building_15,E2,2385582.287863493
HAPPO,building_energy_grid_total_export_delta_kwh,building,Building_15,E2,1981.9417276382446
HAPPO,building_energy_grid_total_import_baseline_kwh,building,Building_15,E2,85114.09759279527
HAPPO,building_energy_grid_total_import_control_kwh,building,Building_15,E2,109803.66847142018
HAPPO,building_energy_grid_total_import_delta_kwh,building,Building_15,E2,24689.570878624916
HAPPO,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_15,E2,-2298486.2485430595
HAPPO,building_energy_grid_total_net_exchange_control_kwh,building,Building_15,E2,-2275778.619392073
HAPPO,building_energy_grid_total_net_exchange_delta_kwh,building,Building_15,E2,22707.62915098667
HAPPO,building_equity_benefit_relative_percent,building,Building_15,E2,155.85170287289185
HAPPO,building_ev_events_departure_count,building,Building_15,E2,1535.0
HAPPO,building_ev_events_departure_met_count,building,Building_15,E2,652.0
HAPPO,building_ev_events_departure_within_tolerance_count,building,Building_15,E2,54.0
HAPPO,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_15,E2,0.28853051255368994
HAPPO,building_ev_performance_departure_success_ratio,building,Building_15,E2,0.4247557003257329
HAPPO,building_ev_performance_departure_within_tolerance_ratio,building,Building_15,E2,0.03517915309446254
HAPPO,building_ev_total_charge_kwh,building,Building_15,E2,5491.316218134016
HAPPO,building_ev_total_v2g_export_kwh,building,Building_15,E2,928.4421800370183
HAPPO,building_solar_self_consumption_daily_average_export_kwh,building,Building_15,E2,6266.942620648334
HAPPO,building_solar_self_consumption_daily_average_generation_kwh,building,Building_15,E2,6675.088427264501
HAPPO,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_15,E2,0.06114462917810789
HAPPO,building_solar_self_consumption_total_export_kwh,building,Building_15,E2,2287172.933927448
HAPPO,building_solar_self_consumption_total_generation_kwh,building,Building_15,E2,2436129.1472670734
HAPPO,building_battery_health_capacity_fade_ratio,building,Building_16,E2,0.001075235126818
HAPPO,building_battery_health_equivalent_full_cycles_count,building,Building_16,E2,293.0100927333747
HAPPO,building_battery_total_charge_kwh,building,Building_16,E2,509116.3557020205
HAPPO,building_battery_total_discharge_kwh,building,Building_16,E2,441408.38512504706
HAPPO,building_battery_total_throughput_kwh,building,Building_16,E2,950524.7408270675
HAPPO,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_cold_ratio,building,Building_16,E2,nan
HAPPO,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_discomfort_hot_ratio,building,Building_16,E2,nan
HAPPO,building_comfort_resilience_discomfort_overall_ratio,building,Building_16,E2,nan
HAPPO,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_16,E2,nan
HAPPO,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_16,E2,0.0
HAPPO,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_16,E2,nan
HAPPO,building_cost_daily_average_baseline_eur,building,Building_16,E2,415.87414068275666
HAPPO,building_cost_daily_average_control_eur,building,Building_16,E2,126.87482696744875
HAPPO,building_cost_daily_average_delta_eur,building,Building_16,E2,-288.99931371530795
HAPPO,building_cost_ratio_to_baseline_total_ratio,building,Building_16,E2,0.3050798656515489
HAPPO,building_cost_total_baseline_eur,building,Building_16,E2,151776.73326001107
HAPPO,building_cost_total_control_eur,building,Building_16,E2,46304.02539199515
HAPPO,building_cost_total_delta_eur,building,Building_16,E2,-105472.70786801592
HAPPO,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_16,E2,0.12198250842371812
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_16,E2,933.7298583984375
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_16,E2,933.4595336914062
HAPPO,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_16,E2,933.7298583984375
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_16,E2,172.9727020263672
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_16,E2,176.4556427001953
HAPPO,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_16,E2,172.6277313232422
HAPPO,building_electrical_service_phase_violations_energy_total_kwh,building,Building_16,E2,0.0
HAPPO,building_electrical_service_phase_violations_event_count,building,Building_16,E2,0.0
HAPPO,building_emissions_daily_average_baseline_kgco2,building,Building_16,E2,670.6298331045758
HAPPO,building_emissions_daily_average_control_kgco2,building,Building_16,E2,818.1363363238363
HAPPO,building_emissions_daily_average_delta_kgco2,building,Building_16,E2,147.50650321926048
HAPPO,building_emissions_ratio_to_baseline_total_ratio,building,Building_16,E2,1.2199521940984972
HAPPO,building_emissions_total_baseline_kgco2,building,Building_16,E2,244751.9461734575
HAPPO,building_emissions_total_control_kgco2,building,Building_16,E2,298585.67374418676
HAPPO,building_emissions_total_delta_kgco2,building,Building_16,E2,53833.72757072927
HAPPO,building_energy_grid_daily_average_export_baseline_kwh,building,Building_16,E2,6435.750296940473
HAPPO,building_energy_grid_daily_average_export_control_kwh,building,Building_16,E2,6415.887396770467
HAPPO,building_energy_grid_daily_average_export_delta_kwh,building,Building_16,E2,-19.86290017000711
HAPPO,building_energy_grid_daily_average_import_baseline_kwh,building,Building_16,E2,872.0479426541848
HAPPO,building_energy_grid_daily_average_import_control_kwh,building,Building_16,E2,1061.772310245376
HAPPO,building_energy_grid_daily_average_import_delta_kwh,building,Building_16,E2,189.72436759119125
HAPPO,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_16,E2,-5563.702354286289
HAPPO,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_16,E2,-5354.11508652509
HAPPO,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_16,E2,209.58726776119835
HAPPO,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_16,E2,0.996913662082345
HAPPO,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_16,E2,1.2175618544706863
HAPPO,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_16,E2,0.9623295326717591
HAPPO,building_energy_grid_total_export_baseline_kwh,building,Building_16,E2,2348780.7021209
HAPPO,building_energy_grid_total_export_control_kwh,building,Building_16,E2,2341531.571179688
HAPPO,building_energy_grid_total_export_delta_kwh,building,Building_16,E2,-7249.130941212177
HAPPO,building_energy_grid_total_import_baseline_kwh,building,Building_16,E2,318261.1637378335
HAPPO,building_energy_grid_total_import_control_kwh,building,Building_16,E2,387502.65272663534
HAPPO,building_energy_grid_total_import_delta_kwh,building,Building_16,E2,69241.48898880184
HAPPO,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_16,E2,-2030519.5383830667
HAPPO,building_energy_grid_total_net_exchange_control_kwh,building,Building_16,E2,-1954028.9184530526
HAPPO,building_energy_grid_total_net_exchange_delta_kwh,building,Building_16,E2,76490.61993001401
HAPPO,building_equity_benefit_relative_percent,building,Building_16,E2,69.4920134348451
HAPPO,building_ev_events_departure_count,building,Building_16,E2,2133.0
